Airport_Type,Airport_Name,Country,Airport_Code,Longitude,Latitude,Country_Name
small_airport,Sywell Aerodrome,GB,ORM,-0.793056011,52.30530167,United Kingdom
medium_airport,Nottingham Airport,GB,NQT,-1.079169989,52.91999817,United Kingdom
small_airport,Cotswold Airport,GB,GBA,-2.05694,51.668095,United Kingdom
large_airport,Manchester Airport,GB,MAN,-2.274950027,53.35369873,United Kingdom
large_airport,Robin Hood Doncaster Sheffield Airport,GB,DSA,-1.010656357,53.48053781,United Kingdom
small_airport,Upavon Aerodrome,GB,UPV,-1.782019973,51.28620148,United Kingdom
closed,RAF Lyneham,GB,LYE,-1.99343,51.5051,United Kingdom
medium_airport,RNAS Yeovilton,GB,YEO,-2.638819933,51.00939941,United Kingdom
medium_airport,Campbeltown Airport,GB,CAL,-5.686389923,55.43719864,United Kingdom
medium_airport,Eday Airport,GB,EOI,-2.772219896,59.19060135,United Kingdom
medium_airport,Fair Isle Airport,GB,FIE,-1.628059983,59.53580093,United Kingdom
small_airport,Whalsay Airport,GB,WHS,-0.925556004,60.37749863,United Kingdom
small_airport,Coll Airport,GB,COL,-6.617780209,56.60189819,United Kingdom
small_airport,North Ronaldsay Airport,GB,NRL,-2.434439898,59.36750031,United Kingdom
small_airport,Oban Airport,GB,OBN,-5.399670124,56.46350098,United Kingdom
small_airport,Papa Westray Airport,GB,PPW,-2.900279999,59.35169983,United Kingdom
small_airport,Stronsay Airport,GB,SOY,-2.641390085,59.15530014,United Kingdom
small_airport,Sanday Airport,GB,NDY,-2.576669931,59.25030136,United Kingdom
small_airport,Lerwick / Tingwall Airport,GB,LWK,-1.243610024,60.19219971,United Kingdom
small_airport,Westray Airport,GB,WRY,-2.950000048,59.35029984,United Kingdom
small_airport,Colonsay Airstrip,GB,CSA,-6.24306,56.057499,United Kingdom
medium_airport,Haverfordwest Airport,GB,HAW,-4.961110115,51.83309937,United Kingdom
large_airport,Cardiff International Airport,GB,CWL,-3.343329906,51.39670181,United Kingdom
medium_airport,Swansea Airport,GB,SWS,-4.067830086,51.6053009,United Kingdom
large_airport,Bristol Airport,GB,BRS,-2.71909,51.382702,United Kingdom
large_airport,Liverpool John Lennon Airport,GB,LPL,-2.849720001,53.33359909,United Kingdom
large_airport,London Luton Airport,GB,LTN,-0.368333012,51.87469864,United Kingdom
medium_airport,Land's End Airport,GB,LEQ,-5.67056,50.102798,United Kingdom
closed,Plymouth City Airport,GB,PLH,-4.10583,50.422798,United Kingdom
medium_airport,St. Mary's Airport,GB,ISC,-6.291669846,49.91329956,United Kingdom
large_airport,Bournemouth Airport,GB,BOH,-1.842499971,50.77999878,United Kingdom
large_airport,Southampton Airport,GB,SOU,-1.35679996,50.95029831,United Kingdom
small_airport,Bembridge Airport,GB,BBP,-1.109439969,50.67810059,United Kingdom
closed,Penzance Heliport,GB,PZE,-5.51845,50.128101,United Kingdom
medium_airport,Newquay Cornwall Airport,GB,NQY,-4.995409966,50.44060135,United Kingdom
small_airport,Goodwood Aerodrome,GB,QUG,-0.759167,50.859402,United Kingdom
medium_airport,Alderney Airport,GG,ACI,-2.21472,49.706104,Guernsey
medium_airport,Guernsey Airport,GG,GCI,-2.601969957,49.43500137,Guernsey
medium_airport,Jersey Airport,JE,JER,-2.195509911,49.207901,Jersey
medium_airport,Shoreham Airport,GB,ESH,-0.297222,50.835602,United Kingdom
medium_airport,London Biggin Hill Airport,GB,BQH,0.032499999,51.3307991,United Kingdom
large_airport,London Gatwick Airport,GB,LGW,-0.190278,51.148102,United Kingdom
closed,RAF West Malling,GB,WEM,0.4,51.27,United Kingdom
small_airport,Redhill Aerodrome,GB,KRH,-0.138611004,51.21360016,United Kingdom
medium_airport,London City Airport,GB,LCY,0.055278,51.505299,United Kingdom
medium_airport,Farnborough Airport,GB,FAB,-0.776332974,51.2757988,United Kingdom
medium_airport,Blackbushe Airport,GB,BBS,-0.847500026,51.32389832,United Kingdom
large_airport,London Heathrow Airport,GB,LHR,-0.461941,51.4706,United Kingdom
medium_airport,Southend Airport,GB,SEN,0.695555985,51.57139969,United Kingdom
medium_airport,Lydd Airport,GB,LYX,0.939167023,50.95610046,United Kingdom
closed,Kent International Airport,GB,MSE,1.34611,51.342201,United Kingdom
closed,Lympne Airport,GB,LYM,1.013,51.08,United Kingdom
medium_airport,Carlisle Airport,GB,CAX,-2.809170008,54.9375,United Kingdom
medium_airport,Blackpool International Airport,GB,BLK,-3.028609991,53.77170181,United Kingdom
medium_airport,Humberside Airport,GB,HUY,-0.350832999,53.57440186,United Kingdom
medium_airport,Barrow Walney Island Airport,GB,BWF,-3.2675,54.1286111,United Kingdom
large_airport,Leeds Bradford Airport,GB,LBA,-1.660570025,53.86589813,United Kingdom
medium_airport,Warton Aerodrome,GB,WRT,-2.88306,53.745098,United Kingdom
medium_airport,Hawarden Airport,GB,CEG,-2.977780104,53.17810059,United Kingdom
medium_airport,Isle of Man Airport,IM,IOM,-4.623889923,54.08330154,Isle of Man
large_airport,Newcastle Airport,GB,NCL,-1.691669941,55.03749847,United Kingdom
medium_airport,Durham Tees Valley Airport,GB,MME,-1.429409981,54.50920105,United Kingdom
large_airport,East Midlands Airport,GB,EMA,-1.328060031,52.83110046,United Kingdom
medium_airport,Anglesey Airport,GB,VLY,-4.535339832,53.24810028,United Kingdom
medium_airport,Kirkwall Airport,GB,KOI,-2.904999971,58.95780182,United Kingdom
medium_airport,Sumburgh Airport,GB,LSI,-1.295560002,59.87889862,United Kingdom
medium_airport,Wick Airport,GB,WIC,-3.093060017,58.45890045,United Kingdom
large_airport,Aberdeen Dyce Airport,GB,ABZ,-2.197779894,57.20190048,United Kingdom
medium_airport,Inverness Airport,GB,INV,-4.047500134,57.54249954,United Kingdom
large_airport,Glasgow International Airport,GB,GLA,-4.43306,55.871899,United Kingdom
large_airport,Edinburgh Airport,GB,EDI,-3.372499943,55.95000076,United Kingdom
medium_airport,Islay Airport,GB,ILY,-6.256669998,55.68190002,United Kingdom
medium_airport,Glasgow Prestwick Airport,GB,PIK,-4.586669922,55.50939941,United Kingdom
medium_airport,Benbecula Airport,GB,BEB,-7.362780094,57.48109818,United Kingdom
medium_airport,Scatsta Airport,GB,SCS,-1.296110034,60.43280029,United Kingdom
medium_airport,Dundee Airport,GB,DND,-3.02583003,56.45249939,United Kingdom
medium_airport,Stornoway Airport,GB,SYY,-6.331110001,58.21559906,United Kingdom
medium_airport,Barra Airport,GB,BRR,-7.44306,57.0228,United Kingdom
small_airport,Perth/Scone Airport,GB,PSL,-3.372220039,56.43920135,United Kingdom
medium_airport,Tiree Airport,GB,TRE,-6.869170189,56.49919891,United Kingdom
small_airport,Unst Airport,GB,UNT,-0.853850007,60.74720001,United Kingdom
medium_airport,RAF Kinloss,GB,FSS,-3.560640097,57.6493988,United Kingdom
medium_airport,RAF Leuchars,GB,ADX,-2.868439913,56.3728981,United Kingdom
medium_airport,RAF Lossiemouth,GB,LMO,-3.339169979,57.7052002,United Kingdom
medium_airport,Cambridge Airport,GB,CBG,0.175,52.205002,United Kingdom
large_airport,Norwich International Airport,GB,NWI,1.282780051,52.67580032,United Kingdom
large_airport,London Stansted Airport,GB,STN,0.234999999,51.88499832,United Kingdom
small_airport,Wycombe Air Park,GB,HYC,-0.80833298,51.61169815,United Kingdom
large_airport,Exeter International Airport,GB,EXT,-3.413889885,50.7344017,United Kingdom
closed,Bristol Filton Airport,GB,FZO,-2.590830088,51.51940155,United Kingdom
medium_airport,Oxford (Kidlington) Airport,GB,OXF,-1.320000052,51.8368988,United Kingdom
small_airport,Rochester Airport,GB,RCS,0.503332973,51.35189819,United Kingdom
closed,RAF Upper Heyford,GB,UHF,-1.248890042,51.9375,United Kingdom
medium_airport,RAF Benson,GB,BEX,-1.095829964,51.61640167,United Kingdom
large_airport,RAF Lakenheath,GB,LKZ,0.56099999,52.40930176,United Kingdom
large_airport,RAF Mildenhall,GB,MHZ,0.486405998,52.36190033,United Kingdom
medium_airport,RAF Wyton,GB,QUY,-0.107832998,52.35720062,United Kingdom
large_airport,RAF Fairford,GB,FFD,-1.790030003,51.68220139,United Kingdom
heliport,Fleetlands Heliport,GB,PME,-1.169170022,50.83530045,United Kingdom
closed,RAF Bentwaters,GB,BWY,1.434720039,52.12749863,United Kingdom
large_airport,RAF Brize Norton,GB,BZZ,-1.58362,51.75,United Kingdom
medium_airport,RAF Odiham,GB,ODH,-0.942825019,51.23410034,United Kingdom
medium_airport,RAF Northolt,GB,NHT,-0.418166995,51.5530014,United Kingdom
closed,RAF Alconbury,GB,AYH,-0.219722003,52.37440109,United Kingdom
closed,Binbrook Airfield,GB,GSY,-0.209999993,53.44670105,United Kingdom
medium_airport,RAF Coningsby,GB,QCY,-0.166014001,53.0929985,United Kingdom
medium_airport,RAF Honington,GB,BEQ,0.772939026,52.34260178,United Kingdom
closed,RAF Cottesmore,GB,OKH,-0.648769,52.735699,United Kingdom
medium_airport,RAF Scampton,GB,SQZ,-0.550832987,53.30780029,United Kingdom
medium_airport,RAF Linton-On-Ouse,GB,HRT,-1.252750039,54.0489006,United Kingdom
medium_airport,RAF Waddington,GB,WTN,-0.523810983,53.16619873,United Kingdom
closed,RAF Coltishall,GB,CLF,1.35722,52.7547,United Kingdom
medium_airport,RAF Marham,GB,KNF,0.550692,52.648395,United Kingdom
medium_airport,Mount Pleasant Airport,FK,MPN,-58.44720078,-51.82279968,Falkland Islands (Malvinas)
large_airport,Amsterdam Airport Schiphol,NL,AMS,4.76389,52.308601,Netherlands
medium_airport,Maastricht Aachen Airport,NL,MST,5.77014,50.911701,Netherlands
large_airport,Eindhoven Airport,NL,EIN,5.374529839,51.45009995,Netherlands
medium_airport,Eelde Airport,NL,GRQ,6.579440117,53.11970139,Netherlands
medium_airport,Gilze Rijen Air Base,NL,GLZ,4.931829929,51.56740189,Netherlands
medium_airport,De Kooy Airport,NL,DHR,4.780620098,52.92340088,Netherlands
medium_airport,Lelystad Airport,NL,LEY,5.52722,52.4603,Netherlands
medium_airport,Leeuwarden Air Base,NL,LWR,5.760560036,53.22859955,Netherlands
medium_airport,Rotterdam The Hague Airport,NL,RTM,4.43722,51.956902,Netherlands
closed,Soesterberg Air Base,NL,UTC,5.27619,52.1273,Netherlands
medium_airport,Twente Airport,NL,ENS,6.889167,52.275833,Netherlands
closed,Valkenburg Naval Air Base,NL,LID,4.41794014,52.16609955,Netherlands
medium_airport,Woensdrecht Air Base,NL,WOE,4.34203,51.4491,Netherlands
small_airport,Bantry Aerodrome,IE,BYT,-9.48416996,51.66859818,Ireland
small_airport,Belmullet Aerodrome,IE,BLY,-10.03079987,54.22280121,Ireland
small_airport,Connemara Regional Airport,IE,NNR,-9.467780113,53.2303009,Ireland
closed,Castlebar Airport,IE,CLB,-9.28037,53.8484,Ireland
large_airport,Cork Airport,IE,ORK,-8.491109848,51.84130096,Ireland
medium_airport,Galway Airport,IE,GWY,-8.941590309,53.30020142,Ireland
medium_airport,Donegal Airport,IE,CFN,-8.340999603,55.0442009,Ireland
large_airport,Dublin Airport,IE,DUB,-6.27007,53.421299,Ireland
small_airport,Inishmore Aerodrome,IE,IOR,-9.653610229,53.1067009,Ireland
small_airport,Inisheer Aerodrome,IE,INQ,-9.510899544,53.06470108,Ireland
small_airport,Kilkenny Airport,IE,KKY,-7.296110153,52.6507988,Ireland
medium_airport,Ireland West Knock Airport,IE,NOC,-8.818490028,53.91030121,Ireland
medium_airport,Kerry Airport,IE,KIR,-9.523779869,52.18090057,Ireland
small_airport,Letterkenny Airfield,IE,LTR,-7.67283,54.951302,Ireland
small_airport,Inishmaan Aerodrome,IE,IIA,-9.568059921,53.0929985,Ireland
large_airport,Shannon Airport,IE,SNN,-8.92482,52.702,Ireland
medium_airport,Sligo Airport,IE,SXL,-8.599209785,54.28020096,Ireland
medium_airport,Waterford Airport,IE,WAT,-7.086959839,52.18719864,Ireland
small_airport,Ejin Banner-Taolai Airport,CN,EJN,101.0005,42.0155,China
small_airport,Enejit Airport,MH,EJT,171.9846,6.0404,Marshall Islands
medium_airport,Aarhus Airport,DK,AAR,10.61900043,56.29999924,Denmark
large_airport,Billund Airport,DK,BLL,9.151780128,55.74029922,Denmark
large_airport,Copenhagen Kastrup Airport,DK,CPH,12.65600014,55.61790085,Denmark
medium_airport,Esbjerg Airport,DK,EBJ,8.5534,55.525902,Denmark
medium_airport,Karup Airport,DK,KRP,9.124629974,56.29750061,Denmark
small_airport,Læsø Airport,DK,BYR,11.00010014,57.27719879,Denmark
medium_airport,Lolland Falster Maribo Airport,DK,MRW,11.4401,54.699299,Denmark
medium_airport,Odense Airport,DK,ODE,10.33090019,55.47669983,Denmark
medium_airport,Copenhagen Roskilde Airport,DK,RKE,12.13140011,55.58560181,Denmark
medium_airport,Bornholm Airport,DK,RNN,14.75959969,55.06330109,Denmark
medium_airport,Sønderborg Airport,DK,SGD,9.791729927,54.96440125,Denmark
medium_airport,Sindal Airport,DK,CNL,10.2294,57.503502,Denmark
medium_airport,Skrydstrup Air Base,DK,SKS,9.26702,55.221048,Denmark
medium_airport,Skive Airport,DK,SQW,9.172980309,56.55020142,Denmark
medium_airport,Thisted Airport,DK,TED,8.705220222,57.06880188,Denmark
medium_airport,Vagar Airport,FO,FAE,-7.277219772,62.06359863,Faroe Islands
medium_airport,Stauning Airport,DK,STA,8.353910446,55.99010086,Denmark
large_airport,Aalborg Airport,DK,AAL,9.849243164,57.09275891,Denmark
small_airport,Vejrø,DK,-,11.375,55.035,Denmark
large_airport,Luxembourg-Findel International Airport,LU,LUX,6.2044444,49.6233333,Luxembourg
heliport,El Mirador Heliport,GT,EMR,-89.924916,17.752077,Guatemala
medium_airport,Ålesund Airport,NO,AES,6.119699955,62.5625,Norway
medium_airport,Andøya Airport,NO,ANX,16.14419937,69.29250336,Norway
medium_airport,Alta Airport,NO,ALF,23.37170029,69.97609711,Norway
small_airport,Førde Airport,NO,FDE,5.756939888,61.39110184,Norway
medium_airport,Brønnøysund Airport,NO,BNN,12.21749973,65.46109772,Norway
large_airport,Bodø Airport,NO,BOO,14.36530018,67.26920319,Norway
large_airport,Bergen Airport Flesland,NO,BGO,5.218140125,60.29339981,Norway
medium_airport,Båtsfjord Airport,NO,BJF,29.69140053,70.60050201,Norway
medium_airport,Berlevåg Airport,NO,BVG,29.034201,70.871399,Norway
medium_airport,Kristiansand Airport,NO,KRS,8.08537,58.204201,Norway
small_airport,Geilo Airport Dagali,NO,DLD,8.518349648,60.41730118,Norway
medium_airport,Bardufoss Airport,NO,BDU,18.54039955,69.05580139,Norway
medium_airport,"Harstad/Narvik Airport, Evenes",NO,EVE,16.67810059,68.49130249,Norway
closed,"Oslo, Fornebu Airport",NO,FBU,10.6171999,59.89580154,Norway
medium_airport,Leirin Airport,NO,VDB,9.288060188,61.0155983,Norway
medium_airport,Florø Airport,NO,FRO,5.024720192,61.58359909,Norway
large_airport,Oslo Gardermoen Airport,NO,OSL,11.10039997,60.19390106,Norway
small_airport,Stafsberg Airport,NO,HMR,11.06799984,60.81809998,Norway
medium_airport,Haugesund Airport,NO,HAU,5.208360195,59.34529877,Norway
medium_airport,Hammerfest Airport,NO,HFT,23.66860008,70.67970276,Norway
small_airport,Hasvik Airport,NO,HAA,22.13969994,70.48670197,Norway
medium_airport,Valan Airport,NO,HVG,25.98360062,71.00969696,Norway
small_airport,Kautokeino Air Base,NO,QKX,23.0340004,69.04029846,Norway
medium_airport,Kristiansund Airport (Kvernberget),NO,KSU,7.824520111,63.11180115,Norway
small_airport,Gol Airport,NO,GLL,9.048672,60.791066,Norway
medium_airport,Kirkenes Airport (Høybuktmoen),NO,KKN,29.8913002,69.72579956,Norway
small_airport,Lista Airport,NO,FAN,6.626049995,58.09949875,Norway
medium_airport,Leknes Airport,NO,LKN,13.6093998,68.15249634,Norway
medium_airport,Mehamn Airport,NO,MEH,27.82670021,71.02970123,Norway
medium_airport,Molde Airport,NO,MOL,7.262499809,62.74470139,Norway
medium_airport,Mosjøen Airport (Kjærstad),NO,MJF,13.21490002,65.78399658,Norway
medium_airport,Banak Airport,NO,LKL,24.9734993,70.06880188,Norway
medium_airport,Narvik Framnes Airport,NO,NVK,17.38669968,68.43689728,Norway
small_airport,Namsos Høknesøra Airport,NO,OSY,11.57859993,64.47219849,Norway
medium_airport,Notodden Airport,NO,NTB,9.21222,59.565701,Norway
medium_airport,Ørland Airport,NO,OLA,9.604000092,63.69889832,Norway
medium_airport,"Ørsta-Volda Airport, Hovden",NO,HOV,6.074100018,62.18000031,Norway
medium_airport,"Mo i Rana Airport, Røssvoll",NO,MQN,14.30140018,66.36389923,Norway
medium_airport,"Rørvik Airport, Ryum",NO,RVK,11.14610004,64.83830261,Norway
medium_airport,Røros Airport,NO,RRS,11.34230042,62.57839966,Norway
small_airport,Røst Airport,NO,RET,12.10330009,67.52780151,Norway
medium_airport,"Moss Airport, Rygge",NO,RYG,10.785439,59.378817,Norway
medium_airport,"Svalbard Airport, Longyear",NO,LYR,15.46560001,78.24610138,Norway
small_airport,Sandane Airport (Anda),NO,SDN,6.105830193,61.83000183,Norway
small_airport,Sogndal Airport,NO,SOG,7.13778,61.156101,Norway
medium_airport,Svolvær Helle Airport,NO,SVJ,14.66919994,68.24330139,Norway
medium_airport,Stokmarknes Skagen Airport,NO,SKN,15.03341675,68.5788269,Norway
medium_airport,Skien Airport,NO,SKE,9.566940308,59.18500137,Norway
medium_airport,Stord Airport,NO,SRP,5.340849876,59.79190063,Norway
medium_airport,Sørkjosen Airport,NO,SOJ,20.95940018,69.78679657,Norway
medium_airport,"Vardø Airport, Svartnes",NO,VAW,31.04490089,70.35540009,Norway
medium_airport,Sandnessjøen Airport (Stokka),NO,SSJ,12.46889973,65.95680237,Norway
large_airport,Tromsø Airport,NO,TOS,18.91889954,69.6832962,Norway
medium_airport,"Sandefjord Airport, Torp",NO,TRF,10.25860024,59.18669891,Norway
large_airport,Trondheim Airport Værnes,NO,TRD,10.9239998,63.4578018,Norway
medium_airport,Vadsø Airport,NO,VDS,29.84469986,70.06529999,Norway
heliport,Værøy Heliport,NO,VRY,12.727257,67.654555,Norway
large_airport,Stavanger Airport Sola,NO,SVG,5.63778019,58.87670135,Norway
medium_airport,Biała Podlaska Airfield,PL,BXP,23.1325278,52.00078,Poland
medium_airport,Bydgoszcz Ignacy Jan Paderewski Airport,PL,BZG,17.97769928,53.09680176,Poland
small_airport,Częstochowa-Rudniki,PL,CZW,19.2047,50.884998,Poland
large_airport,Gdańsk Lech Wałęsa Airport,PL,GDN,18.46619987,54.37760162,Poland
large_airport,Kraków John Paul II International Airport,PL,KRK,19.7848,50.077702,Poland
small_airport,Koszalin Zegrze Pomorskie,PL,OSZ,16.2656,54.0425,Poland
large_airport,Katowice International Airport,PL,KTW,19.08,50.4743,Poland
small_airport,Bielsko-Bialo Kaniow Airfield,PL,QEO,19.02199936,49.93999863,Poland
medium_airport,Łódź Władysław Reymont Airport,PL,LCJ,19.3980999,51.72190094,Poland
large_airport,Modlin Airport,PL,WMI,20.6518,52.451099,Poland
medium_airport,Oksywie Military Air Base,PL,QYD,18.51720047,54.57970047,Poland
large_airport,Poznań-Ławica Airport,PL,POZ,16.82629967,52.42100143,Poland
medium_airport,Radom Airport,PL,RDO,21.21330071,51.3891983,Poland
medium_airport,Rzeszów-Jasionka Airport,PL,RZE,22.018999,50.110001,Poland
medium_airport,"Szczecin-Goleniów ""Solidarność"" Airport",PL,SZZ,14.90219975,53.58470154,Poland
closed,Redzikowo Air Base,PL,OSP,17.10750008,54.47890091,Poland
medium_airport,Olsztyn-Mazury Airport,PL,SZY,20.9377,53.481899,Poland
large_airport,Warsaw Chopin Airport,PL,WAW,20.96710014,52.16569901,Poland
large_airport,Copernicus Wrocław Airport,PL,WRO,16.88579941,51.10269928,Poland
medium_airport,Zielona Góra-Babimost Airport,PL,IEG,15.7986002,52.13850021,Poland
small_airport,Erdenet Airport,MN,ERT,104.1505556,48.98305556,Mongolia
medium_airport,Ronneby Airport,SE,RNB,15.26500034,56.26670074,Sweden
large_airport,Gothenburg-Landvetter Airport,SE,GOT,12.27980042,57.66279984,Sweden
medium_airport,Jönköping Airport,SE,JKG,14.06869984,57.75759888,Sweden
small_airport,Lidköping-Hovby Airport,SE,LDK,13.1744,58.4655,Sweden
medium_airport,Gothenburg City Airport,SE,GSE,11.8704,57.7747,Sweden
medium_airport,Skövde Airport,SE,KVB,13.97270012,58.45640182,Sweden
medium_airport,Trollhättan-Vänersborg Airport,SE,THN,12.34500027,58.31809998,Sweden
medium_airport,Karlskoga Airport,SE,KSK,14.49590015,59.34590149,Sweden
medium_airport,Mora Airport,SE,MXX,14.5114,60.957901,Sweden
medium_airport,Stockholm Skavsta Airport,SE,NYO,16.91220093,58.78860092,Sweden
medium_airport,Kristianstad Airport,SE,KID,14.08549976,55.92169952,Sweden
small_airport,Oskarshamn Airport,SE,OSK,16.497999,57.350498,Sweden
medium_airport,Kalmar Airport,SE,KLR,16.28759956,56.6855011,Sweden
large_airport,Malmö Sturup Airport,SE,MMX,13.37619781,55.53630536,Sweden
medium_airport,Halmstad Airport,SE,HAD,12.82019997,56.69110107,Sweden
medium_airport,Växjö Kronoberg Airport,SE,VXO,14.72799969,56.92910004,Sweden
medium_airport,Sveg Airport,SE,EVG,14.4229002,62.04779816,Sweden
medium_airport,Gällivare Airport,SE,GEV,20.81459999,67.13240051,Sweden
closed,Hudiksvall Airport,SE,HUV,17.08069992,61.76810074,Sweden
medium_airport,Kramfors Sollefteå Airport,SE,KRF,17.76889992,63.04859924,Sweden
medium_airport,Lycksele Airport,SE,LYC,18.71619987,64.5483017,Sweden
medium_airport,Sundsvall-Härnösand Airport,SE,SDL,17.44389915,62.52809906,Sweden
medium_airport,Örnsköldsvik Airport,SE,OER,18.98999977,63.40829849,Sweden
medium_airport,Kiruna Airport,SE,KRN,20.33679962,67.8219986,Sweden
medium_airport,Skellefteå Airport,SE,SFT,21.07690048,64.62480164,Sweden
medium_airport,Umeå Airport,SE,UME,20.28280067,63.79180145,Sweden
medium_airport,Vilhelmina Airport,SE,VHM,16.83359909,64.57910156,Sweden
medium_airport,Arvidsjaur Airport,SE,AJR,19.28190041,65.59030151,Sweden
medium_airport,Söderhamn Airport,SE,SOO,17.09910011,61.26150131,Sweden
medium_airport,Åre Östersund Airport,SE,OSD,14.50030041,63.19440079,Sweden
medium_airport,Örebro Airport,SE,ORB,15.03800011,59.22370148,Sweden
medium_airport,Hagfors Airport,SE,HFS,13.57890034,60.02009964,Sweden
medium_airport,Karlstad Airport,SE,KSD,13.33740044,59.44469833,Sweden
medium_airport,Stockholm Västerås Airport,SE,VST,16.63360023,59.58940125,Sweden
closed,Birchwood-Pocono Airport,US,ESP,-75.2521,41.0643,United States
large_airport,Luleå Airport,SE,LLA,22.12199974,65.54380035,Sweden
large_airport,Stockholm-Arlanda Airport,SE,ARN,17.91860008,59.65190125,Sweden
medium_airport,Stockholm-Bromma Airport,SE,BMA,17.94169998,59.35440063,Sweden
medium_airport,Borlange Airport,SE,BLE,15.51519966,60.42200089,Sweden
small_airport,Hultsfred Airport,SE,HLF,15.8233,57.525799,Sweden
medium_airport,Gävle Sandviken Airport,SE,GVX,16.95140076,60.59329987,Sweden
medium_airport,Linköping City Airport,SE,LPI,15.68050003,58.40620041,Sweden
medium_airport,Norrköping Airport,SE,NRK,16.25060081,58.5862999,Sweden
medium_airport,Torsby Airport,SE,TYF,12.99129963,60.1576004,Sweden
medium_airport,Eskilstuna Airport,SE,EKT,16.70840073,59.35110092,Sweden
medium_airport,Visby Airport,SE,VBY,18.34620094,57.66279984,Sweden
small_airport,Västervik Airport,SE,VVK,16.52359962,57.77999878,Sweden
medium_airport,Ängelholm-Helsingborg Airport,SE,AGH,12.84710026,56.29610062,Sweden
medium_airport,Storuman Airport,SE,SQO,17.69659996,64.96089935,Sweden
small_airport,Idre Airport,SE,IDB,12.68939972,61.86970139,Sweden
medium_airport,Pajala Airport,SE,PJA,23.06889915,67.24559784,Sweden
medium_airport,Hemavan Airport,SE,HMV,15.0828,65.806099,Sweden
small_airport,Geladi Airport,ET,GLC,46.42139816,6.98443985,Ethiopia
small_airport,Shire Inda Selassie Airport,ET,SHC,38.27249908,14.0781002,Ethiopia
medium_airport,Spangdahlem Air Base,DE,SPM,6.692500114,49.97269821,Germany
large_airport,Ramstein Air Base,DE,RMS,7.600279808,49.43690109,Germany
closed,Sembach Air Base,DE,SEX,7.866,49.507,Germany
medium_airport,Fritzlar Army Airfield,DE,FRZ,9.286,51.1146,Germany
heliport,Illesheim Air Base,DE,ILH,10.38809967,49.47389984,Germany
small_airport,Flugplatz Kitzingen,DE,KZG,10.2006,49.743099,Germany
medium_airport,Nordholz Naval Airbase,DE,FCN,8.658499718,53.7677002,Germany
medium_airport,Geilenkirchen Air Base,DE,GKE,6.04242,50.9608,Germany
medium_airport,Rostock-Laage Airport,DE,RLG,12.27830029,53.91820145,Germany
medium_airport,Schleswig Air Base,DE,WBG,9.51633,54.459301,Germany
medium_airport,Wiesbaden Army Airfield,DE,WIE,8.325400352,50.04980087,Germany
closed,Fürstenfeldbruck Air Base,DE,FEL,11.266944,48.205555,Germany
medium_airport,Ingolstadt Manching Airport,DE,IGS,11.5340004,48.71569824,Germany
closed,Gütersloh Air Base,DE,GUT,8.30633,51.922798,Germany
medium_airport,Daugavpils Intrenational Airport,LV,DGP,26.66500092,55.94472122,Latvia
medium_airport,Liepāja International Airport,LV,LPX,21.09690094,56.51750183,Latvia
large_airport,Riga International Airport,LV,RIX,23.97109985,56.92359924,Latvia
medium_airport,Ventspils International Airport,LV,VNT,21.5442009,57.35779953,Latvia
closed,RAF Greenham Common,GB,EWY,-1.281,51.379,United Kingdom
seaplane_base,Excursion Inlet Seaplane Base,US,EXI,-135.449005,58.420502,United States
medium_airport,Kaunas International Airport,LT,KUN,24.08480072,54.96390152,Lithuania
medium_airport,Palanga International Airport,LT,PLQ,21.09390068,55.97320175,Lithuania
medium_airport,Panevėžys Air Base,LT,PNV,24.46080017,55.72940063,Lithuania
medium_airport,Šiauliai International Airport,LT,SQQ,23.39500046,55.89390182,Lithuania
large_airport,Vilnius International Airport,LT,VNO,25.285801,54.634102,Lithuania
small_airport,Ranger Municipal Airport,US,RGR,-98.68280029,32.45259857,United States
medium_airport,Alexander Bay Airport,ZA,ALJ,16.5333,-28.575001,South Africa
medium_airport,Aggeneys Airport,ZA,AGZ,18.81389999,-29.28179932,South Africa
small_airport,Alldays Airport,ZA,ADY,29.05550003,-22.67900085,South Africa
medium_airport,Bisho Airport,ZA,BIY,27.27910042,-32.89709854,South Africa
medium_airport,Bram Fischer International Airport,ZA,BFN,26.302401,-29.092699,South Africa
small_airport,Bultfontein Airport,ZA,UTE,26.135835,-28.273369,South Africa
small_airport,Arathusa Safari Lodge Airport,ZA,ASS,31.522499,-24.744165,South Africa
small_airport,Cradock Airport,ZA,CDO,25.64559937,-32.15670013,South Africa
large_airport,Cape Town International Airport,ZA,CPT,18.60169983,-33.96480179,South Africa
small_airport,Mubatuba Airport,ZA,DUK,32.24810028,-28.36840057,South Africa
small_airport,Zulu Inyala Airport,ZA,PZL,32.30970001,-27.84939957,South Africa
medium_airport,Ben Schoeman Airport,ZA,ELS,27.82589912,-33.03559875,South Africa
small_airport,Empangeni Airport,ZA,EMG,31.88999939,-28.71999931,South Africa
small_airport,Ellisras Matimba Airport,ZA,ELL,27.68829918,-23.72669983,South Africa
medium_airport,Ficksburg Sentraoes Airport,ZA,FCB,27.90889931,-28.82309914,South Africa
medium_airport,Grand Central Airport,ZA,GCJ,28.14010048,-25.98629951,South Africa
large_airport,George Airport,ZA,GRJ,22.378902,-34.0056,South Africa
small_airport,Giyani Airport,ZA,GIY,30.64999962,-23.2833004,South Africa
